Newspaper Title,Issue Date,Page Number,LCCN,City,State,Contributor,Batch,PDF Link
['The Wheeling daily intelligencer'],12-13-1872,1,['sn84026844'],['wheeling'],['west virginia'],['West Virginia University'],['wvu_belgium_ver01'],https://tile.loc.gov/storage-services/service/ndnp/wvu/batch_wvu_belgium_ver01/data/sn84026844/0020219087A/1872121301/1187.pdf
['The Wheeling daily register'],02-09-1874,1,['sn84026847'],['wheeling'],['west virginia'],['West Virginia University'],['wvu_enterprise_ver02'],https://tile.loc.gov/storage-services/service/ndnp/wvu/batch_wvu_enterprise_ver02/data/sn84026847/00415665180/1874020901/0135.pdf
['The Wheeling daily intelligencer'],02-09-1874,1,['sn84026844'],['wheeling'],['west virginia'],['West Virginia University'],['wvu_belgium_ver01'],https://tile.loc.gov/storage-services/service/ndnp/wvu/batch_wvu_belgium_ver01/data/sn84026844/00202190893/1874020901/0139.pdf
['Martinsburg weekly independent'],07-11-1874,1,['sn84026810'],['martinsburg'],['west virginia'],['West Virginia University'],['wvu_casper_ver01'],https://tile.loc.gov/storage-services/service/ndnp/wvu/batch_wvu_casper_ver01/data/sn84026810/00393349190/1874071101/0215.pdf
['Martinsburg weekly independent'],02-28-1874,6,['sn84026810'],['martinsburg'],['west virginia'],['West Virginia University'],['wvu_casper_ver01'],https://tile.loc.gov/storage-services/service/ndnp/wvu/batch_wvu_casper_ver01/data/sn84026810/00393349190/1874022801/0068.pdf
['South Branch intelligencer'],12-04-1874,3,['sn84026826'],['romney'],['west virginia'],['West Virginia University'],['wvu_laird_ver01'],https://tile.loc.gov/storage-services/service/ndnp/wvu/batch_wvu_laird_ver01/data/sn84026826/00414187146/1874120401/0954.pdf
['The Wheeling daily register'],08-30-1872,2,['sn84026847'],['wheeling'],['west virginia'],['West Virginia University'],['wvu_deforest_ver02'],https://tile.loc.gov/storage-services/service/ndnp/wvu/batch_wvu_deforest_ver02/data/sn84026847/00415665155/1872083001/0212.pdf
['South Branch intelligencer'],12-11-1874,2,['sn84026826'],['romney'],['west virginia'],['West Virginia University'],['wvu_laird_ver01'],https://tile.loc.gov/storage-services/service/ndnp/wvu/batch_wvu_laird_ver01/data/sn84026826/00414187146/1874121101/0957.pdf
['The Wheeling daily intelligencer'],01-23-1872,4,['sn84026844'],['wheeling'],['west virginia'],['West Virginia University'],['wvu_belgium_ver01'],https://tile.loc.gov/storage-services/service/ndnp/wvu/batch_wvu_belgium_ver01/data/sn84026844/0020219087A/1872012301/0082.pdf
['South Branch intelligencer'],11-28-1873,1,['sn84026826'],['romney'],['west virginia'],['West Virginia University'],['wvu_laird_ver01'],https://tile.loc.gov/storage-services/service/ndnp/wvu/batch_wvu_laird_ver01/data/sn84026826/00414187146/1873112801/0752.pdf
['The Wheeling daily intelligencer'],05-21-1873,1,['sn84026844'],['wheeling'],['west virginia'],['West Virginia University'],['wvu_belgium_ver01'],https://tile.loc.gov/storage-services/service/ndnp/wvu/batch_wvu_belgium_ver01/data/sn84026844/00202190881/1873052101/0482.pdf
['The Wheeling daily register'],09-22-1873,1,['sn84026847'],['wheeling'],['west virginia'],['West Virginia University'],['wvu_deforest_ver02'],https://tile.loc.gov/storage-services/service/ndnp/wvu/batch_wvu_deforest_ver02/data/sn84026847/00415665179/1873092201/0279.pdf
['The Wheeling daily intelligencer'],09-22-1873,2,['sn84026844'],['wheeling'],['west virginia'],['West Virginia University'],['wvu_belgium_ver01'],https://tile.loc.gov/storage-services/service/ndnp/wvu/batch_wvu_belgium_ver01/data/sn84026844/00202190881/1873092201/0903.pdf
['The Wheeling daily register'],12-12-1873,1,['sn84026847'],['wheeling'],['west virginia'],['West Virginia University'],['wvu_deforest_ver02'],https://tile.loc.gov/storage-services/service/ndnp/wvu/batch_wvu_deforest_ver02/data/sn84026847/00415665179/1873121201/0551.pdf
['The Wheeling daily register'],04-02-1872,3,['sn84026847'],['wheeling'],['west virginia'],['West Virginia University'],['wvu_deforest_ver02'],https://tile.loc.gov/storage-services/service/ndnp/wvu/batch_wvu_deforest_ver02/data/sn84026847/00415665143/1872040201/0317.pdf
['The Wheeling daily register'],02-25-1874,1,['sn84026847'],['wheeling'],['west virginia'],['West Virginia University'],['wvu_enterprise_ver02'],https://tile.loc.gov/storage-services/service/ndnp/wvu/batch_wvu_enterprise_ver02/data/sn84026847/00415665180/1874022501/0191.pdf
['Huntington independent'],08-07-1873,1,['sn84026809'],['huntington'],['west virginia'],['West Virginia University'],['wvu_neely_ver01'],https://tile.loc.gov/storage-services/service/ndnp/wvu/batch_wvu_neely_ver01/data/sn84026809/00340582123/1873080701/0059.pdf
['The Wheeling daily intelligencer'],10-24-1872,1,['sn84026844'],['wheeling'],['west virginia'],['West Virginia University'],['wvu_belgium_ver01'],https://tile.loc.gov/storage-services/service/ndnp/wvu/batch_wvu_belgium_ver01/data/sn84026844/0020219087A/1872102401/1019.pdf
['The Wheeling daily intelligencer'],02-07-1873,1,['sn84026844'],['wheeling'],['west virginia'],['West Virginia University'],['wvu_belgium_ver01'],https://tile.loc.gov/storage-services/service/ndnp/wvu/batch_wvu_belgium_ver01/data/sn84026844/00202190881/1873020701/0131.pdf
['The Wheeling daily intelligencer'],06-05-1873,1,['sn84026844'],['wheeling'],['west virginia'],['West Virginia University'],['wvu_belgium_ver01'],https://tile.loc.gov/storage-services/service/ndnp/wvu/batch_wvu_belgium_ver01/data/sn84026844/00202190881/1873060501/0534.pdf
['The Wheeling daily intelligencer'],11-09-1874,1,['sn84026844'],['wheeling'],['west virginia'],['West Virginia University'],['wvu_belgium_ver01'],https://tile.loc.gov/storage-services/service/ndnp/wvu/batch_wvu_belgium_ver01/data/sn84026844/00202190893/1874110901/1077.pdf
['The Wheeling daily intelligencer'],02-25-1874,1,['sn84026844'],['wheeling'],['west virginia'],['West Virginia University'],['wvu_belgium_ver01'],https://tile.loc.gov/storage-services/service/ndnp/wvu/batch_wvu_belgium_ver01/data/sn84026844/00202190893/1874022501/0195.pdf
['The Wheeling daily intelligencer'],12-09-1874,1,['sn84026844'],['wheeling'],['west virginia'],['West Virginia University'],['wvu_belgium_ver01'],https://tile.loc.gov/storage-services/service/ndnp/wvu/batch_wvu_belgium_ver01/data/sn84026844/00202190893/1874120901/1183.pdf
['The Wheeling daily intelligencer'],07-17-1872,1,['sn84026844'],['wheeling'],['west virginia'],['West Virginia University'],['wvu_belgium_ver01'],https://tile.loc.gov/storage-services/service/ndnp/wvu/batch_wvu_belgium_ver01/data/sn84026844/0020219087A/1872071701/0679.pdf
['The Wheeling daily intelligencer'],06-19-1872,1,['sn84026844'],['wheeling'],['west virginia'],['West Virginia University'],['wvu_belgium_ver01'],https://tile.loc.gov/storage-services/service/ndnp/wvu/batch_wvu_belgium_ver01/data/sn84026844/0020219087A/1872061901/0587.pdf
['The Wheeling daily intelligencer'],07-02-1872,1,['sn84026844'],['wheeling'],['west virginia'],['West Virginia University'],['wvu_belgium_ver01'],https://tile.loc.gov/storage-services/service/ndnp/wvu/batch_wvu_belgium_ver01/data/sn84026844/0020219087A/1872070201/0631.pdf
['The Wheeling daily intelligencer'],01-21-1873,1,['sn84026844'],['wheeling'],['west virginia'],['West Virginia University'],['wvu_belgium_ver01'],https://tile.loc.gov/storage-services/service/ndnp/wvu/batch_wvu_belgium_ver01/data/sn84026844/00202190881/1873012101/0071.pdf
['The Wheeling daily intelligencer'],07-31-1874,1,['sn84026844'],['wheeling'],['west virginia'],['West Virginia University'],['wvu_belgium_ver01'],https://tile.loc.gov/storage-services/service/ndnp/wvu/batch_wvu_belgium_ver01/data/sn84026844/00202190893/1874073101/0733.pdf
['The Wheeling daily intelligencer'],05-20-1874,1,['sn84026844'],['wheeling'],['west virginia'],['West Virginia University'],['wvu_belgium_ver01'],https://tile.loc.gov/storage-services/service/ndnp/wvu/batch_wvu_belgium_ver01/data/sn84026844/00202190893/1874052001/0484.pdf
['The Wheeling daily register'],11-09-1874,1,['sn84026847'],['wheeling'],['west virginia'],['West Virginia University'],['wvu_enterprise_ver02'],https://tile.loc.gov/storage-services/service/ndnp/wvu/batch_wvu_enterprise_ver02/data/sn84026847/00415665192/1874110901/0447.pdf
['The Wheeling daily register'],12-09-1874,1,['sn84026847'],['wheeling'],['west virginia'],['West Virginia University'],['wvu_enterprise_ver02'],https://tile.loc.gov/storage-services/service/ndnp/wvu/batch_wvu_enterprise_ver02/data/sn84026847/00415665192/1874120901/0547.pdf
['The Wheeling daily intelligencer'],01-29-1872,1,['sn84026844'],['wheeling'],['west virginia'],['West Virginia University'],['wvu_belgium_ver01'],https://tile.loc.gov/storage-services/service/ndnp/wvu/batch_wvu_belgium_ver01/data/sn84026844/0020219087A/1872012901/0099.pdf
