Newspaper Title,Issue Date,Page Number,LCCN,City,State,Contributor,Batch,PDF Link
['New-York tribune'],11-18-1873,12,['sn83030214'],['new york'],['new york'],"['Library of Congress, Washington, DC']",['dlc_grass_ver02'],https://tile.loc.gov/storage-services/service/ndnp/dlc/batch_dlc_grass_ver02/data/sn83030214/00206531150/1873111801/0654.pdf
['New-York tribune'],12-16-1872,1,['sn83030214'],['new york'],['new york'],"['Library of Congress, Washington, DC']",['dlc_grass_ver02'],https://tile.loc.gov/storage-services/service/ndnp/dlc/batch_dlc_grass_ver02/data/sn83030214/00206531125/1872121601/0765.pdf
['New-York tribune'],04-09-1872,1,['sn83030214'],['new york'],['new york'],"['Library of Congress, Washington, DC']",['dlc_grass_ver02'],https://tile.loc.gov/storage-services/service/ndnp/dlc/batch_dlc_grass_ver02/data/sn83030214/00206531113/1872040901/0707.pdf
['New-York tribune'],11-06-1873,5,['sn83030214'],['new york'],['new york'],"['Library of Congress, Washington, DC']",['dlc_grass_ver02'],https://tile.loc.gov/storage-services/service/ndnp/dlc/batch_dlc_grass_ver02/data/sn83030214/00206531150/1873110601/0555.pdf
['New-York tribune'],10-17-1873,6,['sn83030214'],['new york'],['new york'],"['Library of Congress, Washington, DC']",['dlc_grass_ver02'],https://tile.loc.gov/storage-services/service/ndnp/dlc/batch_dlc_grass_ver02/data/sn83030214/00206531150/1873101701/0392.pdf
['New-York tribune'],01-08-1874,8,['sn83030214'],['new york'],['new york'],"['Library of Congress, Washington, DC']",['dlc_hugo_ver02'],https://tile.loc.gov/storage-services/service/ndnp/dlc/batch_dlc_hugo_ver02/data/sn83030214/00206531162/1874010801/0070.pdf
['The New York herald.'],04-30-1873,13,['sn83030313'],['new york'],['new york'],"['Library of Congress, Washington, DC']",['dlc_houseleek_ver01'],https://tile.loc.gov/storage-services/service/ndnp/dlc/batch_dlc_houseleek_ver01/data/sn83030313/00271743828/1873043001/0448.pdf
['The New York herald.'],06-04-1874,9,['sn83030313'],['new york'],['new york'],"['Library of Congress, Washington, DC']",['dlc_houseleek_ver01'],https://tile.loc.gov/storage-services/service/ndnp/dlc/batch_dlc_houseleek_ver01/data/sn83030313/00271743865/1874060401/0882.pdf
['The New York herald.'],12-13-1874,6,['sn83030313'],['new york'],['new york'],"['Library of Congress, Washington, DC']",['dlc_juneberry_ver01'],https://tile.loc.gov/storage-services/service/ndnp/dlc/batch_dlc_juneberry_ver01/data/sn83030313/00271743889/1874121301/0956.pdf
['New York dispatch'],05-12-1872,1,['sn85026214'],['new york'],['new york'],"['Library of Congress, Washington, DC']",['dlc_dunbar_ver01'],https://tile.loc.gov/storage-services/service/ndnp/dlc/batch_dlc_dunbar_ver01/data/sn85026214/print0021111020A/1872051201/0001.pdf
['The New York herald.'],02-06-1873,9,['sn83030313'],['new york'],['new york'],"['Library of Congress, Washington, DC']",['dlc_goldenglow_ver01'],https://tile.loc.gov/storage-services/service/ndnp/dlc/batch_dlc_goldenglow_ver01/data/sn83030313/00271743816/1873020601/0441.pdf
['The New York herald.'],12-07-1872,9,['sn83030313'],['new york'],['new york'],"['Library of Congress, Washington, DC']",['dlc_juneberry_ver01'],https://tile.loc.gov/storage-services/service/ndnp/dlc/batch_dlc_juneberry_ver01/data/sn83030313/00271743804/1872120701/0874.pdf
['The New York herald.'],10-06-1873,10,['sn83030313'],['new york'],['new york'],"['Library of Congress, Washington, DC']",['dlc_juneberry_ver01'],https://tile.loc.gov/storage-services/service/ndnp/dlc/batch_dlc_juneberry_ver01/data/sn83030313/00271743841/1873100601/0091.pdf
